date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-10-27,146.07699584960938,169.62449645996094,145.52175903320312,310.7554016113281,313.7959899902344,24.405168533325195,345.9533386230469
2021-10-28,149.72769165039062,172.32850646972656,145.15501403808594,315.433349609375,314.9418029785156,24.89424705505371,359.0133361816406
2021-10-29,147.00930786132812,168.6215057373047,147.34158325195312,322.0521240234375,322.0009460449219,25.519075393676758,371.3333435058594
2021-11-01,146.1849365234375,165.90550231933594,142.81422424316406,328.4320983886719,319.8161926269531,25.778589248657227,402.86334228515625
2021-11-02,147.2251739501953,165.6374969482422,144.74050903320312,326.5409851074219,323.4671630859375,26.351512908935547,390.6666564941406
2021-11-03,148.66781616210938,169.1999969482422,145.90045166015625,330.0644226074219,324.3118896484375,26.54814338684082,404.6199951171875
2021-11-04,148.1476593017578,173.85000610351562,147.56199645996094,334.27459716796875,326.6811218261719,29.74514389038086,409.9700012207031
2021-11-05,148.6783905029297,175.94949340820312,148.14373779296875,339.52978515625,326.3121032714844,29.696231842041016,407.36334228515625
2021-11-08,147.85284423828125,174.44900512695312,148.32188415527344,337.0315856933594,327.2151184082031,30.746257781982422,387.64666748046875
2021-11-09,148.2164764404297,178.81149291992188,148.2099151611328,333.7967834472656,326.205322265625,30.599533081054688,341.1666564941406
2021-11-10,145.37619018554688,174.1024932861328,145.1992950439453,326.10308837890625,321.2046813964844,29.403783798217773,355.98333740234375
2021-11-11,145.3270263671875,173.625,145.0729217529297,326.20257568359375,322.7873840332031,30.333036422729492,354.5033264160156
2021-11-12,147.4105682373047,176.25750732421875,147.97056579589844,339.29095458984375,326.9529724121094,30.333036422729492,344.47332763671875
2021-11-15,147.42037963867188,177.28399658203125,147.74562072753906,345.92962646484375,326.3218078613281,29.968727111816406,337.7966613769531
2021-11-16,148.40321350097656,177.03500366210938,147.17239379882812,341.3512268066406,329.662109375,30.146385192871094,351.57666015625
2021-11-17,150.8503875732422,177.4499969482422,147.34255981445312,339.17144775390625,329.8857727050781,29.20615577697754,363.0033264160156
2021-11-18,155.15504455566406,184.80299377441406,149.1255340576172,337.10125732421875,331.97723388671875,31.61562728881836,365.4599914550781
2021-11-19,157.7889862060547,183.82850646972656,148.21788024902344,343.68023681640625,333.7671203613281,32.92317199707031,379.0199890136719
2021-11-22,158.25088500976562,178.6284942626953,145.60586547851562,339.4103698730469,330.576416015625,31.896102905273438,385.6233215332031
2021-11-23,158.63417053222656,179.0019989013672,145.0883331298828,335.66796875,328.4850158691406,31.686494827270508,369.6766662597656
2021-11-24,159.1550750732422,179.02049255371094,145.4247283935547,339.46014404296875,328.7087707519531,32.61275100708008,372.0
2021-11-26,154.1133270263672,175.22799682617188,141.50645446777344,331.557373046875,320.70281982421875,31.443952560424805,360.6400146484375
2021-11-29,157.48431396484375,178.07850646972656,144.83802795410156,336.4443359375,327.4635925292969,33.313438415527344,378.9966735839844
2021-11-30,162.45730590820312,175.35350036621094,141.2223358154297,322.93798828125,321.5879821777344,32.614742279052734,381.586669921875
2021-12-01,161.9364013671875,172.18600463867188,140.38034057617188,309.14306640625,321.0919494628906,31.379920959472656,365.0
2021-12-02,160.94375610351562,171.8679962158203,142.28575134277344,308.9339904785156,320.51806640625,32.06970977783203,361.5333251953125
2021-12-03,159.05677795410156,169.489501953125,141.32583618164062,305.4006652832031,314.2144775390625,30.639219284057617,338.3233337402344
2021-12-06,162.4769287109375,171.36849975585938,142.47381591796875,316.37890625,317.3078918457031,29.984371185302734,336.336669921875
2021-12-07,168.23617553710938,176.1645050048828,146.56875610351562,321.29571533203125,325.8001403808594,32.370182037353516,350.5833435058594
2021-12-08,172.06907653808594,176.1580047607422,147.4813690185547,329.0093688964844,325.8487854003906,31.770235061645508,356.32000732421875
2021-12-09,171.5580291748047,174.17100524902344,146.93600463867188,328.27288818359375,324.02972412109375,30.436573028564453,334.6000061035156
2021-12-10,176.36392211914062,172.21200561523438,147.29725646972656,328.20318603515625,333.212646484375,30.145082473754883,339.010009765625
